region_name,state_name,lat_max,lat_min,lng_max,lng_min,lat_avg,lng_avg,yearly_sunlight_kwh_kw_threshold_avg,count_qualified,percent_covered,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_median,number_of_panels_total,kw_median,kw_total,yearly_sunlight_kwh_n,yearly_sunlight_kwh_s,yearly_sunlight_kwh_e,yearly_sunlight_kwh_w,yearly_sunlight_kwh_f,yearly_sunlight_kwh_median,yearly_sunlight_kwh_total,install_size_kw_buckets_json,carbon_offset_metric_tons,existing_installs_count
Santa Fe County,New Mexico,36.002015,35.0514212,-105.7359652,-106.2473647,35.657685684982418,-105.98434945085668,1413.55,37090,86.305854001405763,86.303983618763965,35680,108399,85662,91331,2335486,42,2656558,10.5,664139.5,12923580.042492691,48929709.280779868,34285941.106390432,36491170.376593024,961922254.28534,17370.80419921875,1094552655.0915916,"[[0,6443],[5,10510],[10,8151],[15,4910],[20,2481],[25,1325],[30,711],[35,468],[40,285],[45,222],[50,184],[55,151],[60,94],[65,100],[70,82],[75,67],[80,84],[85,61],[90,59],[95,56],[100,33],[105,45],[110,23],[115,27],[120,28],[125,25],[130,22],[135,18],[140,19],[145,17],[150,16],[155,8],[160,14],[165,17],[170,10],[175,17],[180,9],[185,6],[190,6],[195,10],[200,12],[205,10],[210,8],[215,11],[220,7],[225,7],[230,9],[235,4],[240,6],[245,2],[250,10],[255,4],[260,5],[265,7],[270,5],[275,3],[280,3],[285,3],[290,2],[295,3],[300,1],[305,4],[310,7],[315,5],[320,6],[325,3],[330,2],[335,6],[340,2],[345,2],[350,2],[355,1],[360,2],[365,5],[370,2],[380,1],[385,2],[395,3],[405,2],[410,1],[415,4],[420,1],[425,1],[430,1],[435,5],[440,3],[445,2],[450,1],[460,4],[465,3],[470,1],[475,2],[485,2],[490,2],[500,2],[510,1],[520,2],[525,1],[530,2],[535,1],[550,1],[555,2],[565,1],[570,1],[575,2],[590,1],[595,2],[605,1],[610,2],[625,1],[640,1],[660,1],[665,1],[680,1],[705,1],[715,1],[725,1],[730,2],[750,1],[760,2],[770,1],[790,1],[810,1],[815,1],[820,1],[830,1],[860,1],[890,1],[960,1],[975,1],[985,1],[995,15],[1000,3]]",471350.46583183022,479
Santa Rosa County,Florida,30.9568353,30.3441054,-86.7992986,-87.2544868,30.537066517551594,-87.05373872890182,1124.55,24184,53.212402823697616,81.222502099076408,136626,395238,212087,326248,369393,41,1439592,10.25,359898,40286565.487634279,137221512.42291296,67498566.155047551,101924344.03837876,125521492.66137113,13221.900244140625,472452480.76534468,"[[0,4107],[5,7497],[10,6087],[15,3219],[20,1481],[25,638],[30,305],[35,167],[40,93],[45,78],[50,48],[55,45],[60,38],[65,36],[70,20],[75,20],[80,16],[85,23],[90,21],[95,12],[100,14],[105,14],[110,12],[115,8],[120,6],[125,7],[130,9],[135,8],[140,4],[145,9],[150,3],[155,11],[160,9],[165,5],[170,7],[175,2],[180,4],[185,5],[190,1],[200,3],[205,3],[215,1],[220,1],[225,1],[230,1],[235,3],[240,2],[245,2],[250,4],[255,2],[260,1],[265,4],[270,1],[275,4],[280,1],[285,1],[290,2],[295,1],[300,1],[315,2],[320,3],[330,1],[340,1],[345,1],[355,2],[360,1],[365,1],[375,2],[405,1],[415,1],[425,1],[430,1],[465,1],[470,1],[475,1],[480,1],[495,1],[530,1],[640,1],[655,1],[675,1],[820,1],[845,1],[865,2],[915,1],[920,1],[990,1],[995,17],[1000,5]]",280721.24154278054,138
Sarasota County,Florida,27.3892056,26.9455953,-82.0621009,-82.6417185,27.192851780248738,-82.416989707079225,1217.2,152508,93.613772591045318,92.471123237835386,1387919,2718979,2095909,2380692,3621125,56,12204624,14,3051156,443350958.34787327,1023705942.4566103,718364628.46349621,826692228.28248632,1326480498.5288239,19755.547680664062,4338594256.0792723,"[[0,12353],[5,31310],[10,38638],[15,29949],[20,17052],[25,8126],[30,4069],[35,2318],[40,1410],[45,970],[50,690],[55,566],[60,487],[65,478],[70,378],[75,300],[80,266],[85,246],[90,212],[95,189],[100,174],[105,157],[110,151],[115,130],[120,115],[125,127],[130,73],[135,68],[140,58],[145,65],[150,52],[155,61],[160,55],[165,42],[170,57],[175,52],[180,43],[185,47],[190,36],[195,24],[200,31],[205,37],[210,29],[215,26],[220,28],[225,14],[230,17],[235,25],[240,24],[245,21],[250,13],[255,34],[260,22],[265,9],[270,15],[275,13],[280,18],[285,17],[290,13],[295,13],[300,16],[305,15],[310,8],[315,14],[320,13],[325,7],[330,8],[335,13],[340,10],[345,8],[350,11],[355,7],[360,7],[365,4],[370,8],[375,9],[380,4],[385,9],[390,11],[395,3],[400,2],[405,6],[410,7],[415,7],[420,7],[425,4],[430,2],[435,3],[440,7],[445,7],[450,1],[455,7],[460,4],[465,3],[470,6],[480,2],[485,4],[490,4],[495,3],[500,3],[505,5],[510,4],[515,5],[520,3],[525,2],[530,8],[535,6],[540,6],[545,1],[550,4],[555,2],[565,3],[580,1],[585,3],[595,1],[600,2],[605,2],[610,4],[615,3],[620,1],[625,2],[635,2],[640,1],[665,3],[670,1],[675,1],[680,1],[695,1],[705,1],[710,2],[715,3],[720,1],[730,2],[745,2],[765,1],[775,1],[785,2],[790,2],[825,3],[830,5],[835,2],[840,2],[845,1],[850,1],[855,2],[860,1],[865,2],[870,1],[875,2],[880,2],[885,1],[905,1],[930,3],[935,2],[950,1],[970,1],[975,1],[980,1],[985,1],[990,4],[995,59],[1000,27]]",2318781.049560158,8388
Saratoga County,New York,43.3284852,42.7796231,-73.5740897,-74.1255559,42.988521760386178,-73.785125995929818,970.69999999999993,14562,27.436776068064258,69.1518662741001,20527,243195,143605,144402,382396,29,934125,7.25,233531.25,5079253.5595275955,70927685.80482161,38547395.150653079,38558249.156756476,108911945.16995862,8125.1390014648432,262024528.84171802,"[[0,3941],[5,5834],[10,2373],[15,891],[20,408],[25,203],[30,133],[35,92],[40,75],[45,61],[50,49],[55,41],[60,46],[65,36],[70,15],[75,17],[80,19],[85,20],[90,15],[95,16],[100,9],[105,9],[110,13],[115,9],[120,9],[125,7],[130,9],[135,10],[140,8],[145,7],[150,7],[155,6],[160,6],[165,7],[170,2],[175,3],[180,8],[185,4],[190,3],[195,2],[200,7],[205,2],[210,2],[215,5],[220,1],[225,3],[230,6],[240,1],[245,1],[250,3],[255,2],[260,1],[265,2],[270,3],[280,3],[290,2],[295,3],[300,3],[305,2],[310,1],[315,1],[320,3],[325,2],[345,1],[355,2],[360,3],[365,1],[370,2],[375,2],[380,2],[385,2],[390,1],[395,1],[400,1],[415,1],[420,2],[440,1],[445,1],[450,1],[465,1],[475,1],[480,1],[485,2],[490,2],[495,2],[500,1],[510,1],[515,1],[550,1],[570,1],[580,1],[590,1],[610,1],[620,1],[645,1],[655,1],[660,1],[665,1],[725,1],[760,1],[790,1],[795,1],[820,1],[835,1],[850,1],[855,1],[910,1],[925,1],[940,1],[950,1],[975,1],[990,2],[995,10],[1000,9]]",95748.666659678245,190
Sarpy County,Nebraska,41.1909329,41.0042163,-95.843317,-96.3210911,41.151672606437174,-96.04161141003118,1073.55,49771,94.2403409185491,87.914436613498665,72638,724705,485632,673194,1235512,31,3191681,7.75,797920.25,20649544.29046021,245295003.93331048,142049914.25335693,205424974.9451502,388055495.14484215,9939.9093383789059,1001474932.5671266,"[[0,10695],[5,21291],[10,9920],[15,3617],[20,1161],[25,483],[30,307],[35,275],[40,196],[45,111],[50,116],[55,112],[60,118],[65,97],[70,82],[75,59],[80,59],[85,43],[90,57],[95,40],[100,36],[105,44],[110,43],[115,35],[120,26],[125,27],[130,33],[135,29],[140,28],[145,20],[150,14],[155,24],[160,15],[165,13],[170,11],[175,10],[180,10],[185,9],[190,14],[195,10],[200,10],[205,8],[210,11],[215,6],[220,10],[225,6],[230,10],[235,14],[240,8],[245,10],[250,4],[255,8],[260,6],[265,8],[270,7],[275,3],[280,10],[285,3],[290,2],[295,5],[300,4],[305,3],[310,6],[315,9],[320,8],[325,5],[330,6],[335,3],[340,5],[345,2],[350,5],[355,3],[360,5],[365,5],[370,6],[375,4],[380,4],[385,3],[390,5],[395,2],[400,3],[405,6],[410,2],[415,4],[420,3],[425,2],[430,3],[435,9],[440,3],[445,3],[450,1],[455,8],[460,3],[465,5],[475,3],[480,3],[485,1],[490,1],[495,3],[500,3],[505,4],[510,1],[515,1],[520,2],[525,3],[530,3],[535,2],[540,1],[545,2],[550,1],[560,4],[565,1],[575,3],[580,3],[585,2],[590,1],[595,2],[600,1],[605,1],[610,1],[615,1],[620,3],[625,1],[630,2],[640,2],[645,2],[650,1],[655,1],[665,2],[675,1],[680,2],[685,1],[695,1],[710,1],[720,2],[725,1],[730,1],[755,1],[760,2],[775,1],[785,1],[790,1],[795,1],[800,1],[805,1],[810,1],[820,2],[835,2],[840,1],[860,3],[870,1],[890,1],[900,2],[930,2],[935,1],[960,1],[970,2],[985,2],[990,2],[995,45],[1000,29]]",507434.56542845769,37
Schenectady County,New York,42.9549128,42.7149831,-73.8187939,-74.2709113,42.811152982989029,-73.941660666214034,963.9,34024,90.113358120975789,68.480798647451891,50459,443357,278179,276425,853345,24,1901765,6,475441.25,12707109.07133482,129604127.37499444,75427251.767999381,73779855.12926659,243943574.66551509,6788.48017578125,535461918.00911349,"[[0,12379],[5,14228],[10,3921],[15,1171],[20,409],[25,255],[30,191],[35,141],[40,113],[45,103],[50,80],[55,77],[60,69],[65,56],[70,56],[75,61],[80,41],[85,35],[90,36],[95,31],[100,22],[105,22],[110,20],[115,14],[120,14],[125,29],[130,19],[135,17],[140,15],[145,16],[150,12],[155,12],[160,8],[165,10],[170,8],[175,11],[180,7],[185,7],[190,11],[195,7],[200,6],[205,7],[210,5],[215,8],[220,4],[225,6],[230,6],[235,3],[240,5],[245,4],[250,4],[255,7],[260,5],[265,3],[270,4],[275,2],[280,2],[285,3],[290,1],[295,2],[300,1],[305,4],[310,2],[315,1],[320,2],[325,2],[330,4],[335,3],[340,6],[345,3],[350,4],[360,1],[365,3],[370,2],[375,1],[380,2],[385,4],[390,1],[395,4],[400,1],[405,4],[410,2],[415,2],[420,2],[425,2],[430,2],[435,2],[440,2],[445,1],[450,1],[455,1],[460,1],[465,2],[470,2],[480,1],[485,1],[490,2],[495,1],[505,1],[510,3],[515,2],[525,1],[530,2],[535,2],[540,2],[545,1],[550,2],[565,1],[585,1],[590,2],[595,1],[600,1],[615,1],[620,1],[625,2],[630,1],[645,1],[650,1],[665,1],[670,1],[680,1],[685,2],[690,1],[695,1],[700,3],[705,1],[730,2],[735,1],[750,2],[785,1],[790,3],[795,1],[815,2],[820,1],[830,1],[835,1],[865,2],[870,1],[875,1],[945,1],[950,1],[955,1],[990,1],[995,49],[1000,9]]",195667.80607542724,568
Schuylkill County,Pennsylvania,40.940435,40.5283909,-75.7744626,-76.6925447,40.728833978482434,-76.188064222162865,979.19999999999993,5772,22.677770659833442,60.389202762084118,14027,45229,24161,32267,222543,20,338227,5,84556.75,3570578.9768981934,13786749.848175013,6475765.3371276977,9120753.9454895,64785403.192095965,5811.5840576171877,97739251.299786612,"[[0,2748],[5,1682],[10,561],[15,259],[20,103],[25,70],[30,48],[35,36],[40,26],[45,19],[50,11],[55,16],[60,13],[65,13],[70,9],[75,11],[80,10],[85,10],[90,5],[95,5],[100,6],[105,6],[110,3],[115,5],[120,3],[125,2],[130,5],[135,2],[140,3],[145,3],[150,1],[160,2],[165,5],[170,1],[180,6],[185,1],[190,2],[195,2],[205,2],[220,1],[225,2],[230,1],[235,1],[240,1],[245,1],[250,2],[255,1],[260,2],[270,1],[290,2],[295,2],[300,1],[305,1],[310,1],[330,3],[335,1],[340,1],[360,2],[375,1],[380,1],[415,1],[420,1],[445,1],[470,1],[475,1],[505,3],[510,1],[550,1],[555,1],[580,1],[590,1],[605,1],[650,1],[665,1],[685,1],[690,1],[815,1],[890,1],[995,6],[1000,2]]",62109.446357594476,2
Scioto County,Ohio,38.9314188,38.5741941,-82.7185229,-83.2453732,38.757850388023513,-82.946606147002072,992.8,3688,40.57698101837903,68.4611100798218,13415,40228,31480,38786,195901,26,319810,6.5,79952.5,3433137.4203735371,12550414.072100833,8691637.3456848059,11021178.473925782,58441410.602532908,7409.9039489746092,94137777.9146182,"[[0,1360],[5,1040],[10,390],[15,201],[20,146],[25,82],[30,54],[35,48],[40,57],[45,28],[50,29],[55,27],[60,23],[65,8],[70,13],[75,15],[80,13],[85,14],[90,9],[95,4],[100,7],[105,10],[110,8],[115,4],[120,4],[125,3],[130,3],[135,4],[140,5],[145,2],[150,2],[155,4],[160,3],[165,2],[170,3],[175,1],[180,1],[185,1],[190,2],[200,1],[210,1],[215,3],[220,2],[225,2],[235,3],[245,1],[250,1],[255,2],[270,3],[275,1],[280,1],[305,3],[340,1],[345,2],[350,1],[375,1],[380,1],[390,3],[395,1],[420,2],[430,1],[540,1],[550,1],[555,1],[565,1],[595,1],[600,1],[615,1],[685,1],[695,1],[725,1],[825,1],[870,1],[915,2],[980,1],[995,3],[1000,3]]",77932.3321938817,0
Scott County,Minnesota,44.8044917,44.5437219,-93.2781287,-93.8552712,44.703495805912816,-93.461235962817241,991.1,34880,81.087145485051238,86.95435395009099,45333,617686,352430,493694,818930,34,2328073,8.5,582018.25,11527195.445468143,190724402.39177826,95216279.897680342,137193468.91687256,236249109.20393682,10143.134771728515,670910455.85573518,"[[0,6093],[5,14712],[10,7967],[15,2567],[20,949],[25,511],[30,351],[35,247],[40,170],[45,145],[50,121],[55,96],[60,71],[65,68],[70,70],[75,34],[80,41],[85,27],[90,46],[95,26],[100,20],[105,20],[110,22],[115,26],[120,18],[125,10],[130,9],[135,16],[140,8],[145,9],[150,15],[155,11],[160,9],[165,8],[170,9],[175,5],[180,11],[185,7],[190,13],[195,9],[200,6],[205,7],[210,6],[215,4],[220,3],[225,7],[230,6],[235,7],[240,3],[245,2],[250,1],[255,2],[260,5],[265,6],[270,8],[275,4],[280,7],[290,4],[295,4],[300,6],[305,6],[310,5],[315,4],[320,3],[325,1],[330,2],[335,4],[340,1],[345,3],[350,3],[355,3],[360,1],[365,3],[370,1],[375,3],[380,2],[385,1],[390,2],[395,2],[400,4],[405,4],[415,1],[425,2],[430,3],[435,1],[445,1],[450,1],[455,4],[460,2],[465,2],[475,2],[480,4],[495,1],[500,3],[505,2],[510,1],[525,1],[530,4],[540,2],[555,1],[560,1],[570,2],[575,2],[580,2],[585,1],[610,1],[630,2],[635,1],[640,1],[645,2],[650,2],[655,1],[670,1],[675,2],[680,1],[700,2],[705,1],[710,2],[715,1],[725,3],[735,2],[750,2],[765,1],[775,1],[780,1],[790,1],[795,1],[800,1],[815,1],[820,1],[840,1],[850,1],[855,1],[870,1],[875,1],[960,1],[980,1],[985,1],[995,46],[1000,22]]",339941.76442928624,58
Scott County,Missouri,37.2465266,36.8680338,-89.4708576,-89.6841642,36.978706268787263,-89.581909194939428,1053.1499999999999,424,10.572926079884331,72.478632478632477,2328,4986,4711,4497,46392,38,62914,9.5,15728.5,641589.020666504,1642983.6844360356,1413750.2849853516,1349398.8235534665,14951552.506384278,11680.338916015624,19999274.320025623,"[[0,99],[5,117],[10,63],[15,21],[20,18],[25,11],[30,9],[35,9],[40,9],[45,3],[50,6],[55,8],[60,3],[65,5],[70,2],[80,4],[85,2],[90,3],[100,2],[105,2],[115,2],[120,1],[125,1],[150,2],[160,1],[165,1],[170,2],[175,2],[180,3],[190,1],[200,1],[205,1],[220,1],[235,1],[320,1],[340,1],[415,1],[445,1],[995,3],[1000,1]]",16875.351121118529,0
Scott County,Virginia,36.7797901,36.5947455,-82.4101146,-82.8148282,36.651143531197462,-82.566177319117543,1050.6,1103,75.735294117647058,76.490984743411929,6379,14599,9245,11428,34187,32,75838,8,18959.5,1761237.4037353527,4815454.3025634736,2718771.8241882343,3548660.1146789566,10790036.191125484,9813.5309814453121,23634159.836291477,"[[0,308],[5,340],[10,166],[15,109],[20,57],[25,25],[30,16],[35,11],[40,8],[45,9],[50,6],[55,4],[60,8],[65,2],[70,2],[75,4],[85,1],[90,3],[95,4],[100,2],[115,3],[125,3],[145,1],[180,1],[205,1],[260,2],[330,2],[375,1],[465,1],[470,1],[775,1],[895,1]]",18836.4884671305,1
Scott County,Iowa,41.7418944,41.4538403,-90.3200779,-90.8995129,41.555875334460467,-90.5581609966115,1017.4499999999999,35403,90.053428469009788,67.107058912730309,102458,546051,304064,416179,1179041,29,2547793,7.25,636948.25,26726577.020236216,171665806.35366789,85742234.78493619,117820220.00695792,354693437.62784469,8488.9456420898441,756648275.79364264,"[[0,11050],[5,12525],[10,5539],[15,2050],[20,944],[25,540],[30,335],[35,273],[40,210],[45,160],[50,149],[55,137],[60,111],[65,111],[70,75],[75,68],[80,58],[85,67],[90,67],[95,46],[100,40],[105,42],[110,31],[115,29],[120,23],[125,30],[130,36],[135,22],[140,28],[145,21],[150,14],[155,21],[160,16],[165,19],[170,11],[175,18],[180,14],[185,7],[190,14],[195,17],[200,11],[205,9],[210,5],[215,13],[220,6],[225,9],[230,7],[235,7],[240,6],[245,5],[250,8],[255,8],[260,6],[265,9],[270,10],[275,5],[280,6],[285,6],[290,10],[295,11],[300,5],[305,11],[310,2],[315,8],[320,8],[325,4],[330,7],[335,2],[340,4],[345,5],[350,4],[355,5],[360,4],[365,2],[370,2],[375,6],[380,2],[385,2],[390,3],[395,3],[400,6],[405,1],[410,3],[415,4],[420,2],[425,1],[430,4],[435,1],[440,1],[445,4],[450,2],[465,3],[470,2],[475,1],[480,2],[485,2],[495,5],[500,1],[505,1],[510,1],[520,2],[525,1],[530,2],[535,2],[540,2],[545,1],[550,1],[560,2],[565,2],[580,1],[585,1],[590,3],[600,1],[605,3],[610,1],[615,2],[620,1],[630,2],[640,1],[645,1],[650,1],[660,1],[695,1],[720,2],[725,2],[740,1],[755,1],[760,1],[775,1],[780,1],[790,1],[800,2],[815,1],[825,1],[830,1],[840,2],[845,2],[860,2],[865,1],[880,1],[895,1],[900,2],[905,1],[910,1],[915,3],[920,1],[925,1],[930,1],[935,1],[940,1],[945,1],[960,1],[965,1],[970,1],[975,2],[985,1],[990,7],[995,46],[1000,11]]",383384.02342767391,53
Sebastian County,Arkansas,35.438003,35.0204781,-94.1326055,-94.4374482,35.342982505396925,-94.3780307288093,1087.1499999999999,28657,91.216099285520031,77.669666088464879,111533,474845,336392,377492,1547006,41,2847268,10.25,711817,31231073.313836575,159507913.89601424,102177533.41199978,115299735.25370492,508599815.314916,12598.444958496093,916816071.19047,"[[0,5646],[5,8352],[10,6069],[15,2961],[20,1427],[25,774],[30,467],[35,326],[40,249],[45,212],[50,185],[55,162],[60,139],[65,124],[70,101],[75,94],[80,94],[85,83],[90,78],[95,54],[100,46],[105,35],[110,47],[115,52],[120,40],[125,40],[130,35],[135,26],[140,31],[145,28],[150,20],[155,20],[160,17],[165,24],[170,13],[175,23],[180,17],[185,12],[190,10],[195,15],[200,10],[205,13],[210,15],[215,14],[220,10],[225,14],[230,8],[235,12],[240,7],[245,10],[250,12],[255,5],[260,6],[265,8],[270,8],[275,7],[280,4],[285,8],[290,8],[295,1],[300,5],[305,3],[310,2],[315,5],[320,3],[325,3],[330,5],[335,8],[340,5],[345,1],[350,9],[355,2],[360,10],[365,3],[375,4],[380,5],[385,2],[390,4],[395,7],[400,2],[405,3],[410,2],[420,4],[425,4],[430,3],[435,5],[440,6],[445,2],[450,1],[455,2],[460,2],[465,4],[470,2],[475,3],[480,1],[485,1],[490,5],[495,1],[500,2],[505,2],[510,4],[520,2],[525,2],[530,2],[535,2],[540,2],[550,3],[555,2],[560,2],[565,2],[575,2],[580,3],[585,1],[595,2],[600,1],[605,1],[610,1],[615,2],[625,2],[630,2],[635,2],[640,1],[645,1],[650,4],[655,2],[660,2],[670,1],[685,1],[690,2],[695,3],[705,2],[710,1],[715,2],[720,1],[725,1],[730,2],[735,2],[745,2],[765,1],[770,2],[775,1],[785,1],[790,1],[800,2],[805,2],[810,1],[815,2],[820,2],[830,2],[840,1],[845,1],[850,1],[865,1],[875,3],[880,1],[895,1],[925,1],[950,1],[975,1],[980,1],[990,2],[995,59],[1000,23]]",606736.24965979136,30
Sedgwick County,Kansas,37.9121152,37.4756558,-97.1531234,-97.7959375,37.680018051789027,-97.341977785253661,1144.95,150119,93.5893489302755,82.295315626456158,290508,2254073,1432025,2037040,5303284,35,11316930,8.75,2829232.5,86002518.418866292,811334994.4604125,446145354.43881392,665667862.38954866,1794498898.5115657,11837.295483398437,3803649628.21922,"[[0,32075],[5,50681],[10,33126],[15,14730],[20,5967],[25,2803],[30,1634],[35,1005],[40,738],[45,626],[50,506],[55,471],[60,378],[65,352],[70,344],[75,284],[80,264],[85,212],[90,190],[95,184],[100,172],[105,129],[110,140],[115,137],[120,127],[125,124],[130,99],[135,119],[140,87],[145,76],[150,79],[155,71],[160,65],[165,55],[170,48],[175,59],[180,44],[185,42],[190,54],[195,37],[200,50],[205,41],[210,38],[215,40],[220,26],[225,44],[230,38],[235,32],[240,20],[245,26],[250,35],[255,32],[260,41],[265,25],[270,22],[275,36],[280,29],[285,15],[290,22],[295,27],[300,23],[305,21],[310,16],[315,19],[320,19],[325,17],[330,14],[335,16],[340,8],[345,19],[350,19],[355,21],[360,11],[365,15],[370,13],[375,13],[380,11],[385,18],[390,12],[395,9],[400,11],[405,7],[410,11],[415,13],[420,13],[425,10],[430,10],[435,7],[440,4],[445,9],[450,9],[455,11],[460,7],[465,9],[470,6],[475,8],[480,6],[485,6],[490,8],[495,4],[500,10],[505,8],[510,10],[515,13],[520,6],[525,8],[530,5],[535,7],[540,6],[545,10],[550,10],[555,10],[560,3],[565,4],[570,5],[575,10],[580,6],[585,4],[590,3],[595,3],[600,5],[605,5],[610,5],[615,5],[620,9],[625,9],[630,4],[635,6],[640,11],[645,5],[650,5],[655,2],[660,4],[665,6],[670,6],[675,8],[680,2],[685,2],[690,3],[695,4],[700,4],[705,2],[710,3],[715,1],[720,3],[725,1],[730,2],[735,5],[740,5],[745,1],[750,3],[755,1],[760,3],[765,4],[770,3],[775,2],[780,3],[785,5],[790,3],[795,5],[800,6],[805,1],[810,3],[815,1],[820,3],[825,1],[830,4],[835,3],[840,3],[845,1],[850,3],[855,5],[860,5],[865,2],[875,3],[880,3],[885,2],[890,1],[895,3],[905,1],[910,1],[915,1],[920,1],[930,1],[935,1],[940,3],[945,4],[950,3],[960,2],[970,4],[975,2],[980,6],[985,3],[990,5],[995,181],[1000,85]]",2640287.8848312674,151
Seminole County,Florida,28.8410395,28.6107591,-81.0571377,-81.4595045,28.699712572725893,-81.307894134820884,1124.55,116718,93.588894790067584,90.734392126682053,1042362,2152289,1533458,1906815,3120465,54,9755389,13.5,2438847.25,309006353.52458656,755120988.65638113,493594265.71963221,610476814.35371077,1078331461.76663,17608.464904785156,3246529884.0209131,"[[0,11210],[5,25553],[10,29156],[15,22314],[20,12093],[25,5478],[30,2532],[35,1412],[40,935],[45,743],[50,577],[55,533],[60,403],[65,340],[70,294],[75,233],[80,232],[85,217],[90,162],[95,117],[100,98],[105,94],[110,102],[115,100],[120,78],[125,83],[130,65],[135,64],[140,55],[145,49],[150,57],[155,47],[160,42],[165,35],[170,33],[175,30],[180,40],[185,34],[190,31],[195,28],[200,25],[205,37],[210,31],[215,23],[220,24],[225,20],[230,18],[235,26],[240,20],[245,19],[250,26],[255,12],[260,22],[265,14],[270,12],[275,19],[280,24],[285,12],[290,13],[295,10],[300,16],[305,15],[310,15],[315,9],[320,8],[325,14],[330,7],[335,10],[340,3],[345,9],[350,11],[355,6],[360,9],[365,8],[370,5],[375,3],[380,9],[385,7],[390,8],[395,6],[400,6],[405,8],[410,9],[415,6],[420,5],[425,4],[430,7],[435,5],[440,4],[445,8],[450,2],[455,5],[460,8],[465,5],[470,9],[475,5],[480,4],[485,1],[490,5],[495,4],[500,3],[505,3],[510,2],[515,7],[520,2],[525,5],[530,5],[535,5],[540,8],[545,3],[550,4],[555,8],[560,6],[565,2],[570,3],[575,3],[580,1],[585,3],[590,2],[595,6],[600,3],[605,4],[610,3],[615,1],[620,4],[625,1],[630,3],[635,2],[640,2],[645,1],[655,1],[660,1],[665,3],[670,2],[680,1],[685,2],[690,1],[695,1],[700,2],[705,2],[710,3],[715,3],[720,4],[725,2],[730,2],[740,5],[745,2],[760,1],[765,2],[770,2],[775,2],[780,3],[785,2],[790,2],[795,2],[800,1],[805,2],[825,3],[830,3],[835,1],[840,1],[845,3],[850,1],[865,3],[870,2],[890,1],[900,2],[905,1],[910,1],[915,1],[920,1],[925,2],[935,1],[945,2],[960,1],[965,1],[970,1],[975,3],[980,1],[985,1],[990,4],[995,84],[1000,38]]",1735336.8428423179,5700
Sequatchie County,Tennessee,35.4117998,35.1702802,-85.2671338,-85.4787964,35.313249409719816,-85.38574520186782,1035.3,35,1.591144932549291,76.086956521739125,265,443,253,396,243,42,1600,10.5,400,71908.854492187485,145022.91072387696,76306.884606933585,115739.44586181642,72738.419213867179,13448.268359374999,481716.51489868166,"[[0,7],[5,10],[10,8],[15,7],[20,1],[25,1],[35,1]]",367.84699158355164,0
Sequoyah County,Oklahoma,35.6240408,35.3088615,-94.43598,-95.1317854,35.450836831730065,-94.73107291079225,1082.8999999999999,326,6.1476025852998646,79.706601466992666,1770,5013,3799,4135,13202,43,27919,10.75,6979.75,497013.17860717775,1714127.7124145506,1153698.1748901361,1296760.2752746576,4285063.6105407737,13336.407031249999,8946662.9517272953,"[[0,50],[5,107],[10,47],[15,28],[20,19],[25,17],[30,8],[35,6],[40,10],[45,7],[50,3],[55,3],[60,1],[65,3],[70,3],[75,1],[80,2],[85,3],[95,1],[105,3],[145,1],[155,1],[200,1],[595,1]]",6052.1883158091259,1
Sevier County,Tennessee,36.0417681,35.5665394,-83.2747045,-83.7936953,35.858826663295517,-83.592969889621884,1042.1,14513,51.750405186385734,75.754254097504955,126003,306724,187712,228859,416103,45,1265401,11.25,316350.25,34256861.813354544,98840048.800488055,54240673.78545516,68802268.638165385,130086591.47194836,13623.084887695311,386226444.50941086,"[[0,2460],[5,3879],[10,2821],[15,1913],[20,1108],[25,565],[30,315],[35,211],[40,146],[45,135],[50,96],[55,65],[60,62],[65,57],[70,45],[75,52],[80,47],[85,47],[90,32],[95,30],[100,33],[105,37],[110,23],[115,22],[120,19],[125,6],[130,14],[135,17],[140,14],[145,17],[150,12],[155,7],[160,8],[165,8],[170,4],[175,12],[180,7],[185,5],[190,4],[195,4],[200,5],[205,3],[210,5],[215,3],[220,5],[225,6],[230,3],[235,2],[240,1],[245,2],[250,3],[255,1],[260,4],[265,3],[270,4],[275,3],[280,4],[290,2],[295,3],[300,2],[305,1],[310,1],[315,1],[320,1],[325,2],[335,2],[340,3],[345,3],[350,2],[355,2],[360,3],[365,1],[370,2],[375,2],[380,2],[390,2],[395,3],[400,1],[410,2],[415,2],[420,2],[440,1],[445,2],[450,1],[465,1],[475,1],[480,1],[485,1],[495,1],[510,1],[515,1],[520,1],[525,2],[535,1],[545,1],[550,1],[560,1],[570,1],[580,1],[665,2],[710,1],[730,1],[745,1],[765,1],[810,1],[825,1],[830,1],[850,1],[870,1],[895,1],[945,1],[985,2],[995,10],[1000,5]]",294929.13630474149,14
