region_name,state_name,lat_max,lat_min,lng_max,lng_min,lat_avg,lng_avg,yearly_sunlight_kwh_kw_threshold_avg,count_qualified,percent_covered,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_median,number_of_panels_total,kw_median,kw_total,yearly_sunlight_kwh_n,yearly_sunlight_kwh_s,yearly_sunlight_kwh_e,yearly_sunlight_kwh_w,yearly_sunlight_kwh_f,yearly_sunlight_kwh_median,yearly_sunlight_kwh_total,install_size_kw_buckets_json,carbon_offset_metric_tons,existing_installs_count
New Mexico,New Mexico,36.9987976,31.783715,-103.0438181,-109.0459005,34.631589829059436,-106.24868142983827,1426.6834724257783,339512,60.353229049737948,90.857806537249047,571870,3078683,2438399,2670223,15629305,45,24388480,11.25,6097120,209394288.94176117,1397347219.0709937,984108172.428426,1063211894.6451586,6472382858.341918,18833.979589843748,10126444433.428217,"[[0,45957],[5,97889],[10,84569],[15,50818],[20,24435],[25,10890],[30,5467],[35,3240],[40,2129],[45,1532],[50,1258],[55,1090],[60,818],[65,775],[70,646],[75,537],[80,499],[85,449],[90,373],[95,361],[100,300],[105,299],[110,263],[115,227],[120,226],[125,214],[130,174],[135,174],[140,151],[145,174],[150,147],[155,154],[160,142],[165,136],[170,113],[175,105],[180,93],[185,89],[190,72],[195,74],[200,72],[205,67],[210,63],[215,71],[220,65],[225,69],[230,52],[235,37],[240,47],[245,50],[250,54],[255,36],[260,46],[265,48],[270,40],[275,49],[280,29],[285,42],[290,25],[295,21],[300,23],[305,29],[310,41],[315,33],[320,32],[325,19],[330,18],[335,20],[340,24],[345,27],[350,22],[355,20],[360,22],[365,21],[370,20],[375,23],[380,24],[385,13],[390,11],[395,26],[400,11],[405,17],[410,24],[415,19],[420,10],[425,15],[430,10],[435,22],[440,13],[445,15],[450,14],[455,13],[460,14],[465,13],[470,10],[475,12],[480,11],[485,16],[490,12],[495,12],[500,14],[505,12],[510,12],[515,8],[520,9],[525,16],[530,8],[535,9],[540,10],[545,13],[550,10],[555,7],[560,12],[565,5],[570,6],[575,8],[580,10],[585,13],[590,5],[595,12],[600,4],[605,4],[610,12],[615,3],[620,2],[625,6],[630,5],[635,3],[640,3],[645,9],[650,2],[655,4],[660,4],[665,8],[670,5],[675,4],[680,8],[685,2],[690,3],[695,6],[700,1],[705,6],[710,4],[715,2],[720,7],[725,4],[730,5],[735,4],[740,5],[745,4],[750,5],[755,2],[760,9],[765,5],[770,3],[775,2],[780,2],[790,5],[795,4],[800,6],[805,2],[810,4],[815,5],[820,3],[825,6],[830,6],[835,1],[840,3],[845,3],[850,1],[855,4],[860,2],[865,4],[870,2],[875,3],[880,2],[885,3],[890,2],[895,7],[900,1],[905,3],[910,5],[915,4],[920,1],[925,3],[935,1],[940,2],[945,2],[950,2],[955,1],[960,3],[965,2],[970,2],[975,1],[980,3],[985,1],[990,7],[995,164],[1000,67]]",4305944.3942097127,3735
New York,New York,45.0113562,40.4984772,-71.856832,-79.7620015,41.786547839920864,-74.914969667171619,983.89990027675776,2090534,67.747567599113125,74.414606312021547,3875315,21154411,14036073,15744944,66839474,25,121650217,6.25,30412554.25,978317968.78774059,6371525330.8195667,3842810543.4548764,4304129052.730711,19429349222.49976,7195.03916015625,34926132118.292465,"[[0,750676],[5,796334],[10,277296],[15,89990],[20,36793],[25,20335],[30,14263],[35,10947],[40,8971],[45,7468],[50,6288],[55,5399],[60,4756],[65,4177],[70,3717],[75,3331],[80,2938],[85,2699],[90,2479],[95,2238],[100,1905],[105,1805],[110,1572],[115,1363],[120,1386],[125,1226],[130,1167],[135,1127],[140,993],[145,931],[150,946],[155,806],[160,755],[165,652],[170,686],[175,662],[180,594],[185,570],[190,529],[195,493],[200,473],[205,454],[210,458],[215,413],[220,397],[225,390],[230,414],[235,368],[240,350],[245,361],[250,368],[255,346],[260,292],[265,273],[270,291],[275,279],[280,247],[285,226],[290,244],[295,213],[300,218],[305,235],[310,216],[315,204],[320,205],[325,203],[330,187],[335,167],[340,190],[345,174],[350,158],[355,179],[360,157],[365,172],[370,168],[375,158],[380,176],[385,151],[390,143],[395,142],[400,107],[405,129],[410,137],[415,112],[420,115],[425,107],[430,118],[435,99],[440,131],[445,106],[450,94],[455,87],[460,110],[465,104],[470,78],[475,87],[480,81],[485,81],[490,96],[495,101],[500,97],[505,75],[510,96],[515,90],[520,87],[525,86],[530,71],[535,62],[540,65],[545,66],[550,69],[555,62],[560,64],[565,75],[570,75],[575,52],[580,69],[585,56],[590,51],[595,61],[600,54],[605,55],[610,64],[615,69],[620,48],[625,56],[630,53],[635,52],[640,46],[645,57],[650,44],[655,48],[660,51],[665,44],[670,48],[675,47],[680,35],[685,49],[690,49],[695,35],[700,39],[705,35],[710,43],[715,37],[720,35],[725,34],[730,37],[735,42],[740,39],[745,32],[750,26],[755,47],[760,37],[765,30],[770,34],[775,33],[780,47],[785,34],[790,40],[795,28],[800,32],[805,32],[810,39],[815,23],[820,28],[825,39],[830,25],[835,21],[840,27],[845,25],[850,19],[855,25],[860,29],[865,31],[870,16],[875,25],[880,21],[885,19],[890,30],[895,27],[900,22],[905,15],[910,22],[915,20],[920,19],[925,21],[930,23],[935,21],[940,22],[945,28],[950,15],[955,21],[960,26],[965,28],[970,26],[975,30],[980,25],[985,26],[990,105],[995,1596],[1000,706]]",17354740.246442623,19979
North Carolina,North Carolina,36.572459,33.8483086,-75.461464,-84.3109394,35.542623109494663,-79.610333244264609,1091.6079559554498,1207253,61.662779403894312,71.865944228951321,3483191,18259991,12107071,13559681,46911338,31,94321272,7.75,23580318,986148058.27571166,6112218099.7989283,3674862697.823246,4158281792.1506891,15335124288.695765,9754.546875,30266634936.744114,"[[0,322356],[5,439506],[10,208871],[15,86565],[20,35832],[25,18316],[30,11809],[35,8546],[40,6944],[45,5869],[50,4894],[55,4160],[60,3429],[65,3139],[70,2843],[75,2379],[80,2135],[85,1990],[90,1884],[95,1801],[100,1482],[105,1423],[110,1390],[115,1245],[120,1152],[125,1091],[130,1008],[135,914],[140,864],[145,777],[150,750],[155,691],[160,610],[165,554],[170,573],[175,554],[180,495],[185,521],[190,483],[195,454],[200,406],[205,378],[210,357],[215,373],[220,391],[225,360],[230,300],[235,334],[240,300],[245,318],[250,280],[255,288],[260,279],[265,250],[270,221],[275,215],[280,209],[285,222],[290,205],[295,195],[300,188],[305,186],[310,166],[315,165],[320,153],[325,152],[330,172],[335,152],[340,133],[345,144],[350,114],[355,132],[360,124],[365,130],[370,125],[375,143],[380,112],[385,126],[390,108],[395,140],[400,121],[405,97],[410,104],[415,106],[420,99],[425,98],[430,85],[435,102],[440,89],[445,81],[450,94],[455,82],[460,64],[465,70],[470,69],[475,82],[480,95],[485,74],[490,82],[495,68],[500,59],[505,73],[510,70],[515,76],[520,66],[525,84],[530,76],[535,69],[540,61],[545,73],[550,79],[555,73],[560,50],[565,63],[570,63],[575,71],[580,56],[585,57],[590,49],[595,50],[600,53],[605,45],[610,52],[615,49],[620,45],[625,48],[630,46],[635,46],[640,44],[645,56],[650,55],[655,38],[660,55],[665,36],[670,43],[675,39],[680,41],[685,34],[690,31],[695,37],[700,45],[705,45],[710,39],[715,32],[720,28],[725,46],[730,42],[735,43],[740,38],[745,33],[750,35],[755,37],[760,34],[765,32],[770,45],[775,42],[780,30],[785,30],[790,23],[795,29],[800,34],[805,22],[810,36],[815,32],[820,37],[825,31],[830,25],[835,31],[840,31],[845,20],[850,27],[855,26],[860,26],[865,19],[870,24],[875,23],[880,32],[885,23],[890,31],[895,24],[900,24],[905,20],[910,27],[915,25],[920,14],[925,29],[930,27],[935,20],[940,17],[945,24],[950,17],[955,19],[960,20],[965,19],[970,23],[975,21],[980,24],[985,33],[990,108],[995,1667],[1000,765]]",17842100.600089423,2919
North Dakota,North Dakota,48.9993383,45.9366362,-96.5959195,-104.0448058,47.31924190692952,-99.470025728262186,979.55387967800789,71488,46.835624871742255,78.306971037987992,157660,1219312,926167,1163224,3807053,39,7273416,9.75,1818354,39333644.117413357,375416673.0296967,248019629.79777095,322462045.76185739,1083803825.04737,10901.191687011718,2069035817.7541263,"[[0,14384],[5,21987],[10,14883],[15,6400],[20,2796],[25,1548],[30,1066],[35,808],[40,702],[45,578],[50,471],[55,434],[60,375],[65,329],[70,336],[75,289],[80,266],[85,244],[90,213],[95,209],[100,181],[105,187],[110,143],[115,116],[120,124],[125,120],[130,108],[135,81],[140,78],[145,101],[150,83],[155,61],[160,53],[165,59],[170,54],[175,52],[180,45],[185,45],[190,53],[195,53],[200,43],[205,27],[210,35],[215,43],[220,35],[225,29],[230,38],[235,30],[240,32],[245,31],[250,22],[255,23],[260,18],[265,24],[270,21],[275,17],[280,21],[285,19],[290,20],[295,15],[300,16],[305,20],[310,13],[315,18],[320,15],[325,12],[330,19],[335,16],[340,10],[345,12],[350,17],[355,10],[360,12],[365,8],[370,7],[375,7],[380,6],[385,13],[390,18],[395,7],[400,9],[405,6],[410,14],[415,9],[420,7],[425,10],[430,7],[435,7],[440,9],[445,9],[450,9],[455,6],[460,4],[465,5],[470,7],[475,5],[480,4],[485,4],[490,7],[495,4],[500,6],[505,5],[510,4],[515,6],[520,5],[525,7],[530,8],[535,2],[540,6],[545,6],[550,9],[555,8],[560,4],[565,1],[570,3],[575,2],[580,7],[585,3],[590,4],[595,8],[600,4],[605,4],[610,2],[615,6],[620,3],[625,4],[630,2],[635,4],[640,3],[645,5],[650,4],[655,1],[660,1],[665,6],[670,5],[675,2],[680,1],[685,5],[690,1],[695,5],[700,4],[705,4],[710,1],[715,4],[720,4],[725,1],[730,1],[735,1],[740,1],[745,3],[750,4],[755,1],[760,2],[765,6],[770,3],[775,1],[780,3],[785,1],[790,2],[805,4],[815,3],[820,5],[830,2],[840,4],[845,3],[850,1],[855,2],[860,3],[870,2],[875,2],[880,3],[885,2],[890,2],[895,3],[900,1],[905,2],[910,4],[925,3],[930,1],[935,1],[940,3],[945,1],[955,2],[960,1],[975,4],[985,1],[990,6],[995,95],[1000,47]]",1048354.0395232072,24
Ohio,Ohio,41.9698078,38.4051084,-80.5189699,-84.819958,40.490251740912321,-82.818206492088933,960.92457912447708,1759206,61.988496098033714,75.08293793856383,7018105,24732985,15689314,19789367,55513761,29,122743532,7.25,30685883,1752642405.1697919,7347397958.3072414,4194820682.1800356,5395148171.9427156,16091395342.444834,7952.1954406738278,34781404560.04493,"[[0,542521],[5,604465],[10,292685],[15,123261],[20,50996],[25,25520],[30,15837],[35,11428],[40,9273],[45,7940],[50,6192],[55,5350],[60,4436],[65,3731],[70,3385],[75,2920],[80,2669],[85,2486],[90,2273],[95,1981],[100,1737],[105,1626],[110,1457],[115,1354],[120,1325],[125,1243],[130,1069],[135,1090],[140,994],[145,935],[150,884],[155,737],[160,705],[165,701],[170,628],[175,611],[180,559],[185,549],[190,532],[195,500],[200,464],[205,450],[210,436],[215,415],[220,422],[225,384],[230,364],[235,349],[240,362],[245,372],[250,325],[255,350],[260,308],[265,307],[270,278],[275,270],[280,268],[285,253],[290,261],[295,255],[300,231],[305,223],[310,218],[315,219],[320,215],[325,191],[330,184],[335,199],[340,163],[345,190],[350,170],[355,172],[360,178],[365,172],[370,180],[375,160],[380,192],[385,171],[390,154],[395,132],[400,170],[405,134],[410,115],[415,121],[420,97],[425,139],[430,125],[435,112],[440,116],[445,118],[450,120],[455,105],[460,94],[465,103],[470,92],[475,114],[480,94],[485,114],[490,96],[495,109],[500,100],[505,88],[510,108],[515,79],[520,87],[525,89],[530,80],[535,69],[540,94],[545,78],[550,77],[555,97],[560,81],[565,76],[570,80],[575,78],[580,79],[585,59],[590,69],[595,62],[600,67],[605,60],[610,53],[615,60],[620,73],[625,49],[630,51],[635,50],[640,74],[645,47],[650,54],[655,44],[660,49],[665,53],[670,57],[675,41],[680,55],[685,38],[690,39],[695,46],[700,59],[705,46],[710,48],[715,49],[720,48],[725,40],[730,31],[735,37],[740,43],[745,37],[750,43],[755,36],[760,44],[765,38],[770,41],[775,47],[780,26],[785,33],[790,34],[795,41],[800,25],[805,38],[810,25],[815,32],[820,32],[825,28],[830,30],[835,30],[840,31],[845,35],[850,27],[855,24],[860,24],[865,21],[870,41],[875,28],[880,29],[885,25],[890,25],[895,25],[900,26],[905,26],[910,34],[915,29],[920,21],[925,22],[930,20],[935,24],[940,25],[945,26],[950,33],[955,22],[960,22],[965,29],[970,26],[975,24],[980,39],[985,38],[990,124],[995,2069],[1000,979]]",28793442.024286635,2845
Oklahoma,Oklahoma,36.9983823,33.7360939,-94.432491,-102.5183531,35.651690930701719,-96.905572085187,1141.0138905649007,658396,62.549942796426734,88.4820743420584,1761494,11167602,5922736,9506548,20113014,40,48471394,10,12117848.5,520071213.22513759,4026768229.6210337,1840412528.6067758,3102885367.0927973,6822095541.5899372,13333.026953125,16312232880.135435,"[[0,113970],[5,208435],[10,165609],[15,77668],[20,30311],[25,13635],[30,7938],[35,5505],[40,4224],[45,3240],[50,2459],[55,2221],[60,1853],[65,1501],[70,1324],[75,1207],[80,1071],[85,1005],[90,827],[95,709],[100,688],[105,648],[110,564],[115,561],[120,520],[125,467],[130,435],[135,411],[140,352],[145,371],[150,319],[155,273],[160,235],[165,270],[170,225],[175,206],[180,207],[185,174],[190,182],[195,182],[200,157],[205,177],[210,165],[215,110],[220,127],[225,145],[230,135],[235,128],[240,125],[245,95],[250,108],[255,100],[260,92],[265,102],[270,96],[275,93],[280,103],[285,74],[290,99],[295,87],[300,73],[305,72],[310,64],[315,61],[320,64],[325,59],[330,60],[335,57],[340,63],[345,60],[350,59],[355,47],[360,47],[365,55],[370,56],[375,69],[380,50],[385,56],[390,51],[395,49],[400,37],[405,51],[410,32],[415,36],[420,38],[425,28],[430,38],[435,44],[440,43],[445,38],[450,43],[455,31],[460,42],[465,32],[470,24],[475,26],[480,31],[485,33],[490,24],[495,36],[500,30],[505,32],[510,22],[515,25],[520,35],[525,20],[530,27],[535,28],[540,21],[545,20],[550,26],[555,28],[560,19],[565,23],[570,25],[575,24],[580,25],[585,13],[590,17],[595,22],[600,23],[605,14],[610,22],[615,24],[620,22],[625,16],[630,21],[635,21],[640,18],[645,15],[650,10],[655,16],[660,19],[665,17],[670,16],[675,22],[680,19],[685,15],[690,15],[695,19],[700,15],[705,13],[710,14],[715,13],[720,16],[725,8],[730,14],[735,17],[740,13],[745,7],[750,11],[755,5],[760,9],[765,12],[770,14],[775,10],[780,10],[785,12],[790,10],[795,9],[800,16],[805,7],[810,8],[815,9],[820,10],[825,8],[830,8],[835,11],[840,9],[845,12],[850,6],[855,7],[860,10],[865,6],[870,13],[875,9],[880,3],[885,6],[890,8],[895,9],[900,12],[905,4],[910,9],[915,8],[920,12],[925,8],[930,9],[935,7],[940,6],[945,9],[950,12],[955,8],[960,2],[965,8],[970,7],[975,1],[980,5],[985,7],[990,34],[995,509],[1000,267]]",11034291.204364158,800
Oregon,Oregon,46.2266743,41.9983998,-116.8605639,-124.5118368,44.787341807202125,-122.55696344642386,920.0301057131378,683336,67.7012473778105,79.569534380309065,3290688,10332895,6174649,8926638,18421452,35,47146322,8.75,11786580.5,780994477.73011291,2958516550.8702826,1595226440.1330633,2337692263.0166163,5066267947.4175749,9195.3074707031246,12738697679.167679,"[[0,160392],[5,226190],[10,141095],[15,70336],[20,28835],[25,12640],[30,6872],[35,4789],[40,3646],[45,2723],[50,2285],[55,1868],[60,1522],[65,1342],[70,1152],[75,960],[80,899],[85,771],[90,687],[95,706],[100,585],[105,590],[110,531],[115,494],[120,487],[125,436],[130,371],[135,329],[140,335],[145,327],[150,314],[155,279],[160,260],[165,240],[170,229],[175,230],[180,206],[185,225],[190,204],[195,192],[200,170],[205,166],[210,161],[215,145],[220,157],[225,152],[230,132],[235,118],[240,138],[245,137],[250,97],[255,103],[260,115],[265,109],[270,96],[275,88],[280,81],[285,81],[290,83],[295,101],[300,84],[305,106],[310,81],[315,68],[320,69],[325,70],[330,59],[335,64],[340,60],[345,51],[350,63],[355,60],[360,45],[365,59],[370,46],[375,51],[380,49],[385,48],[390,51],[395,53],[400,37],[405,50],[410,55],[415,41],[420,39],[425,51],[430,42],[435,41],[440,48],[445,38],[450,32],[455,37],[460,36],[465,36],[470,41],[475,27],[480,33],[485,42],[490,33],[495,35],[500,29],[505,31],[510,23],[515,27],[520,29],[525,24],[530,28],[535,38],[540,33],[545,33],[550,31],[555,26],[560,24],[565,15],[570,23],[575,21],[580,26],[585,23],[590,22],[595,22],[600,15],[605,24],[610,22],[615,28],[620,14],[625,21],[630,20],[635,18],[640,18],[645,25],[650,17],[655,17],[660,16],[665,19],[670,14],[675,13],[680,17],[685,15],[690,15],[695,19],[700,17],[705,12],[710,16],[715,15],[720,8],[725,16],[730,8],[735,16],[740,17],[745,19],[750,15],[755,11],[760,8],[765,6],[770,13],[775,14],[780,11],[785,14],[790,4],[795,7],[800,5],[805,10],[810,11],[815,14],[820,13],[825,8],[830,5],[835,6],[840,5],[845,5],[850,9],[855,8],[860,6],[865,14],[870,10],[875,7],[880,4],[885,9],[890,10],[895,5],[900,12],[905,10],[910,7],[915,3],[920,6],[925,9],[930,5],[935,4],[940,8],[945,6],[950,3],[955,9],[960,12],[965,4],[970,6],[975,9],[980,6],[985,9],[990,50],[995,580],[1000,275]]",3387325.9966721861,8654
Pennsylvania,Pennsylvania,42.2589088,39.7200164,-74.6938101,-80.5189916,40.438945702309042,-77.075961272407483,974.00347767449887,1333114,54.681950677463675,62.738289814817868,4236675,15430873,11038623,11390753,42454216,24,84551140,6,21137785,1063805538.3057381,4645287764.0385685,3034282075.616179,3139010335.5900383,12408675414.070673,6968.8818847656248,24291061127.620918,"[[0,512532],[5,450264],[10,182236],[15,65250],[20,27488],[25,14776],[30,9922],[35,7295],[40,6092],[45,4854],[50,4151],[55,3465],[60,2924],[65,2620],[70,2241],[75,2006],[80,1931],[85,1724],[90,1500],[95,1339],[100,1285],[105,1164],[110,1058],[115,1010],[120,912],[125,864],[130,835],[135,718],[140,713],[145,628],[150,601],[155,536],[160,517],[165,488],[170,445],[175,469],[180,415],[185,410],[190,386],[195,329],[200,332],[205,350],[210,306],[215,307],[220,268],[225,275],[230,257],[235,274],[240,274],[245,256],[250,242],[255,215],[260,199],[265,193],[270,180],[275,188],[280,207],[285,174],[290,166],[295,207],[300,193],[305,153],[310,166],[315,132],[320,122],[325,159],[330,127],[335,127],[340,133],[345,117],[350,116],[355,96],[360,124],[365,111],[370,107],[375,119],[380,108],[385,106],[390,103],[395,105],[400,94],[405,85],[410,88],[415,99],[420,90],[425,97],[430,81],[435,73],[440,89],[445,76],[450,87],[455,90],[460,76],[465,83],[470,78],[475,88],[480,75],[485,71],[490,69],[495,60],[500,65],[505,66],[510,58],[515,58],[520,73],[525,63],[530,59],[535,60],[540,41],[545,54],[550,62],[555,47],[560,58],[565,41],[570,49],[575,50],[580,53],[585,53],[590,54],[595,53],[600,48],[605,43],[610,36],[615,34],[620,33],[625,41],[630,38],[635,51],[640,34],[645,51],[650,43],[655,31],[660,37],[665,31],[670,34],[675,32],[680,42],[685,40],[690,30],[695,26],[700,38],[705,33],[710,30],[715,33],[720,34],[725,26],[730,33],[735,33],[740,39],[745,27],[750,24],[755,23],[760,36],[765,32],[770,31],[775,24],[780,30],[785,36],[790,26],[795,29],[800,33],[805,22],[810,25],[815,35],[820,25],[825,32],[830,31],[835,19],[840,29],[845,21],[850,29],[855,21],[860,25],[865,22],[870,15],[875,28],[880,29],[885,18],[890,27],[895,16],[900,15],[905,23],[910,18],[915,25],[920,31],[925,21],[930,18],[935,11],[940,16],[945,17],[950,33],[955,18],[960,28],[965,24],[970,20],[975,28],[980,13],[985,31],[990,85],[995,1502],[1000,609]]",16461799.975130755,4414
Rhode Island,Rhode Island,42.0185558,41.1534724,-71.1272357,-71.8619044,41.735774652484139,-71.435893783782674,995.43938680929159,184287,77.3072455460182,71.922210817582567,186564,2070981,1538994,1458033,5477733,24,10732305,6,2683076.25,47743893.136834718,629704993.97415459,425779464.02116382,396716161.423506,1602534813.2198908,6736.110131835937,3102479325.7755475,"[[0,70604],[5,71524],[10,21368],[15,6338],[20,2726],[25,1550],[30,1182],[35,887],[40,752],[45,593],[50,471],[55,432],[60,346],[65,343],[70,279],[75,255],[80,232],[85,226],[90,218],[95,177],[100,164],[105,155],[110,127],[115,148],[120,140],[125,104],[130,92],[135,92],[140,84],[145,93],[150,117],[155,88],[160,73],[165,57],[170,77],[175,60],[180,60],[185,63],[190,65],[195,43],[200,48],[205,51],[210,47],[215,38],[220,40],[225,41],[230,40],[235,35],[240,40],[245,42],[250,31],[255,29],[260,25],[265,28],[270,25],[275,27],[280,27],[285,19],[290,23],[295,27],[300,24],[305,19],[310,23],[315,21],[320,25],[325,21],[330,16],[335,14],[340,18],[345,22],[350,17],[355,11],[360,16],[365,21],[370,13],[375,14],[380,16],[385,10],[390,18],[395,14],[400,14],[405,14],[410,13],[415,18],[420,12],[425,7],[430,11],[435,16],[440,13],[445,11],[450,10],[455,14],[460,7],[465,10],[470,10],[475,13],[480,13],[485,9],[490,12],[495,4],[500,14],[505,7],[510,11],[515,11],[520,9],[525,9],[530,8],[535,5],[540,6],[545,6],[550,10],[555,6],[560,6],[565,5],[570,4],[575,7],[580,11],[585,3],[590,4],[595,3],[600,3],[605,2],[610,6],[615,6],[620,2],[625,4],[630,7],[635,1],[640,3],[645,5],[650,6],[655,4],[660,2],[665,6],[670,8],[675,5],[680,3],[685,1],[690,3],[695,6],[700,4],[705,4],[710,6],[715,4],[720,4],[725,4],[730,2],[735,3],[740,5],[745,5],[750,3],[755,6],[760,3],[765,3],[770,3],[775,3],[780,5],[785,5],[790,3],[795,4],[800,4],[805,3],[810,3],[820,3],[825,3],[830,2],[835,3],[840,2],[845,4],[850,4],[855,6],[860,1],[865,2],[870,1],[875,3],[880,4],[885,1],[890,2],[895,3],[900,3],[905,1],[910,4],[920,4],[925,4],[930,2],[935,2],[940,5],[945,1],[950,2],[955,5],[960,2],[965,5],[970,3],[975,5],[980,1],[985,1],[990,6],[995,146],[1000,52]]",1343317.5449657468,371
South Carolina,South Carolina,35.1967921,32.066963,-78.5894382,-83.2595911,33.988881573866173,-81.020407788547615,1107.3087352313635,825070,73.924982242663575,77.041016892494412,3307979,12947049,8868286,10037294,27656221,36,62816829,9,15704207.25,955537357.29898727,4405537264.4098835,2739976505.2669139,3159801976.713531,9236255149.4661751,11474.637255859374,20497108253.155869,"[[0,174136],[5,280865],[10,169329],[15,81284],[20,36922],[25,17611],[30,9689],[35,6673],[40,5271],[45,4207],[50,3564],[55,3062],[60,2443],[65,2140],[70,1826],[75,1616],[80,1415],[85,1328],[90,1124],[95,1093],[100,1027],[105,926],[110,813],[115,805],[120,700],[125,645],[130,581],[135,512],[140,492],[145,529],[150,462],[155,391],[160,354],[165,335],[170,318],[175,316],[180,277],[185,315],[190,243],[195,258],[200,237],[205,199],[210,195],[215,197],[220,210],[225,198],[230,178],[235,148],[240,153],[245,168],[250,141],[255,153],[260,170],[265,133],[270,118],[275,121],[280,127],[285,118],[290,99],[295,107],[300,104],[305,81],[310,103],[315,93],[320,87],[325,83],[330,80],[335,77],[340,64],[345,85],[350,54],[355,77],[360,70],[365,78],[370,64],[375,74],[380,72],[385,60],[390,70],[395,55],[400,44],[405,57],[410,44],[415,57],[420,55],[425,51],[430,46],[435,56],[440,38],[445,38],[450,42],[455,39],[460,49],[465,42],[470,42],[475,38],[480,42],[485,42],[490,37],[495,32],[500,46],[505,42],[510,33],[515,47],[520,38],[525,35],[530,36],[535,30],[540,26],[545,35],[550,37],[555,32],[560,18],[565,24],[570,43],[575,36],[580,29],[585,25],[590,28],[595,33],[600,24],[605,28],[610,33],[615,33],[620,29],[625,28],[630,29],[635,25],[640,39],[645,18],[650,28],[655,26],[660,26],[665,34],[670,24],[675,21],[680,22],[685,15],[690,27],[695,23],[700,15],[705,27],[710,19],[715,21],[720,26],[725,30],[730,16],[735,21],[740,18],[745,21],[750,11],[755,26],[760,14],[765,24],[770,16],[775,17],[780,18],[785,22],[790,20],[795,8],[800,14],[805,16],[810,14],[815,17],[820,8],[825,16],[830,16],[835,12],[840,10],[845,9],[850,18],[855,14],[860,13],[865,14],[870,16],[875,17],[880,9],[885,12],[890,10],[895,13],[900,14],[905,13],[910,12],[915,15],[920,14],[925,16],[930,14],[935,12],[940,8],[945,7],[950,14],[955,9],[960,13],[965,9],[970,9],[975,15],[980,9],[985,19],[990,53],[995,1030],[1000,372]]",12031807.979284307,1266
South Dakota,South Dakota,45.9442155,42.4824606,-96.4519042,-104.0338594,43.978760388617218,-98.984143020021293,1077.5625166594784,64791,36.926299514980734,72.923419773095631,78605,943832,618364,822779,2699031,31,5162611,7.75,1290652.75,21971324.670126304,316621181.4479419,181918784.23041502,247477802.50703064,842021938.45762134,9741.4828979492177,1610011031.3131359,"[[0,17606],[5,22646],[10,11553],[15,4339],[20,1865],[25,1009],[30,667],[35,522],[40,418],[45,313],[50,297],[55,251],[60,242],[65,183],[70,150],[75,159],[80,146],[85,114],[90,117],[95,115],[100,112],[105,99],[110,102],[115,79],[120,83],[125,66],[130,85],[135,49],[140,56],[145,55],[150,42],[155,37],[160,36],[165,52],[170,47],[175,30],[180,36],[185,30],[190,44],[195,26],[200,23],[205,21],[210,26],[215,30],[220,15],[225,22],[230,20],[235,20],[240,15],[245,17],[250,19],[255,13],[260,17],[265,13],[270,13],[275,20],[280,13],[285,6],[290,7],[295,12],[300,10],[305,11],[310,15],[315,9],[320,13],[325,10],[330,7],[335,9],[340,6],[345,9],[350,7],[355,7],[360,10],[365,5],[370,7],[375,7],[380,6],[385,4],[390,7],[395,10],[400,6],[405,6],[410,7],[415,9],[420,5],[425,4],[430,6],[435,4],[440,4],[445,8],[450,4],[455,8],[460,2],[465,5],[470,3],[475,7],[480,5],[485,4],[490,5],[495,4],[500,3],[505,7],[510,6],[515,1],[520,3],[525,2],[530,2],[535,5],[540,1],[545,4],[550,3],[555,6],[560,3],[565,2],[570,2],[575,2],[580,3],[585,2],[590,1],[595,3],[600,3],[610,1],[620,3],[625,3],[630,1],[640,2],[645,1],[650,2],[655,2],[660,1],[665,5],[670,2],[675,1],[680,3],[685,1],[690,3],[695,1],[700,1],[705,2],[710,1],[715,1],[720,3],[725,2],[730,3],[735,4],[740,3],[745,3],[750,2],[755,1],[760,1],[765,3],[775,3],[785,1],[790,2],[795,2],[805,1],[810,1],[815,3],[820,2],[825,1],[830,1],[835,1],[840,2],[845,2],[850,1],[855,2],[865,2],[870,3],[875,1],[885,1],[895,1],[900,3],[905,3],[910,1],[915,1],[920,2],[925,2],[930,2],[935,3],[940,1],[945,1],[950,2],[955,1],[960,2],[965,2],[980,1],[985,1],[990,2],[995,79],[1000,28]]",859938.10959629039,21
